keen.timestamp,keen.created_at,keen.id,Category,CategoryExpanded,CategoryWhere,Collections,Copyright,Dimensions,Filename,Format,MediaIrn,Object,ObjectIrn,Size,TransactionID
2015-02-17T03:54:00.292Z,2015-02-17T03:54:00.292Z,54e2bb58e08557287dbe909a,not-selected,,,Archives - Collected,No known copyright restrictions,4174 x 5560,MA_I237682.4174x5560.jpg,JPEG,236352,Troopship publication: The Pakeha,247193,3.67 MB,5987-7539-385e-2609-5e1f
2015-02-17T05:37:46.512Z,2015-02-17T05:37:46.512Z,54e2d3aa46f9a741233c15fc,not-selected,,,Photography,No known copyright restrictions,4000 x 3087,MA_I164495.4000x4000.jpg,JPEG,160045,"Gold digger on Stoneburn, near Dunedin, NZ",21755,7.45 MB,b902-94c4-f5fd-119a-b910
2015-02-17T09:12:42.030Z,2015-02-17T09:12:42.030Z,54e3060a96773d4ee0b8a042,not-selected,,,Photography,No known copyright restrictions,2400 x 1830,MA_I025721.2400x2400.jpg,JPEG,21039,"Ocean Beach, Dunedin",23223,2.47 MB,0c3e-3e37-f6fe-3d27-2eb1
2015-02-17T10:42:03.655Z,2015-02-17T10:42:03.655Z,54e31afb96773d4ebe39e2c5,not-selected,,,Photography,No known copyright restrictions,3000 x 2039,MA_I065121.3000x3000.jpg,JPEG,62102,"Ferry buildings, Auckland",538267,4.96 MB,3d9e-ae08-0863-dc6b-fa48
2015-02-17T15:14:04.810Z,2015-02-17T15:14:04.810Z,54e35abc90e4bd6914548c2b,Print,,,Art,Creative Commons BY-NC-ND,1798 x 2859,MA_I222925.jpg,JPEG,221424,Grey landscape,40025,1.21 MB,7ca8-00b1-2429-3ae0-718d
2015-02-17T21:41:56.633Z,2015-02-17T21:41:56.633Z,54e3b5a4d2eaaa76e18edcb7,not-selected,,,History,No known copyright restrictions,4568 x 6731,MA_I344802.4568x6731.jpg,JPEG,345932,"Poster, ’The Empire Needs Men!’",1020691,11.36 MB,54ee-6ee3-10b1-88fc-d023
2015-02-17T22:05:45.935Z,2015-02-17T22:05:45.935Z,54e3bb3959949a71a5bfdb71,not-selected,,,Photography,No known copyright restrictions,483 x 640,MA_I011952.640x640.jpg,JPEG,2632,Electrolux vacuum cleaner demonstration,116698,0.17 MB,a360-abd0-f75d-b524-e39c
2015-02-17T22:06:44.747Z,2015-02-17T22:06:44.747Z,54e3bb74c2266c5f7c519db3,not-selected,,,History,No known copyright restrictions,2290 x 3000,MA_I084346.jpg,JPEG,80282,"Poster, ’If you don’t need it...’",719225,5.83 MB,9821-ce6c-5556-6924-ea6f
2015-02-17T22:06:47.058Z,2015-02-17T22:06:47.058Z,54e3bb772fd4b17c3b1c97ec,not-selected,,,Photography,No known copyright restrictions,6624 x 4056,MA_I331005.6624x4056.jpg,JPEG,331721,Three trees in a snowy landscape. From the portfolio: Robert Demachy,1332017,10.90 MB,816a-6604-ffd6-c74d-d313
2015-02-17T22:09:03.438Z,2015-02-17T22:09:03.438Z,54e3bbffe085572098c77695,not-selected,,,Photography,No known copyright restrictions,4950 x 7128,MA_I331016.4950x7128.jpg,JPEG,331732,Study for a nude. From the portfolio: Robert Demachy,1332053,16.22 MB,a2c3-d058-6f6f-eb3d-60b9
2015-02-17T22:10:45.706Z,2015-02-17T22:10:45.706Z,54e3bc652fd4b17c1d5ad596,not-selected,,,Photography,No known copyright restrictions,4750 x 7104,MA_I331017.4750x7104.jpg,JPEG,331733,Miss S.... From the portfolio: Robert Demachy,1332055,10.23 MB,b057-61d4-17b4-e78f-43ce
2015-02-17T22:12:00.319Z,2015-02-17T22:12:00.319Z,54e3bcb06f31a21198b990e5,not-selected,,,Photography,No known copyright restrictions,6600 x 5154,MA_I331010.6600x5154.jpg,JPEG,331726,Le pont des arts. From the portfolio: Robert Demachy,1332029,13.90 MB,5137-88fb-2fef-3ec3-aa81
2015-02-17T23:04:33.107Z,2015-02-17T23:04:33.107Z,54e3c901c1e0ab7b24b0c174,not-selected,,,Archives - Collected,No known copyright restrictions,6976 x 4228,MA_I016914.6976x4228.jpg,JPEG,9245,Gallipoli Military Campaign: Otago Gully Headquarters,909460,9.29 MB,829b-8132-536a-f717-8cd4
2015-02-17T23:05:19.862Z,2015-02-17T23:05:19.862Z,54e3c92f6f31a2116c79b2fb,not-selected,,,Archives - Collected,No known copyright restrictions,5512 x 3558,MA_I237732.5512x3558.jpg,JPEG,236436,Gallipoli Military Campaign: Supply Depot No.2 Outpost,247206,2.68 MB,8347-1614-18b6-6847-3f4e
2015-02-17T23:12:05.100Z,2015-02-17T23:12:05.100Z,54e3cac53bc69664ed593b9b,not-selected,,,Archives - Collected,No known copyright restrictions,6376 x 4062,MA_I237822.6376x4062.jpg,JPEG,236465,Gallipoli Military Campaign: Looking towards Suvla Bay,909454,2.15 MB,08b3-db5b-257e-cc7d-1606
2015-02-17T23:14:21.169Z,2015-02-17T23:14:21.169Z,54e3cb4dc2266c5f3c0894ab,not-selected,,,Photography,No known copyright restrictions,6603 x 4175,MA_I336202.6603x4175.jpg,JPEG,337106,"Embarking for the Dardanelles.  From the album: Photograph album of Major J.M. Rose, 1st NZEF",1389598,23.25 MB,47ee-1dc3-2f94-f1c8-a106
2015-02-18T00:27:09.771Z,2015-02-18T00:27:09.771Z,54e3dc5d672e6c1f1b31fc03,not-selected,,,Fossil Vertebrates,Creative Commons BY-NC-ND,4368 x 2912,MA_I251445.4368x2912.jpg,JPEG,250112,"South Island Giant Moa, Dinornis robustus",263820,1.09 MB,150e-265f-7c9d-8404-f400
2015-02-18T00:30:37.012Z,2015-02-18T00:30:37.012Z,54e3dd2d90e4bd1487af62da,School,,,Photography,No known copyright restrictions,6626 x 3467,MA_I332290.6626x3467.jpg,JPEG,333018,"Looking down the Chukiang River into the houses of the 400,000 boat population of Canton, China",1426974,4.81 MB,c7bf-0ecb-142e-43d6-af81
2015-02-18T01:13:53.810Z,2015-02-18T01:13:53.810Z,54e3e75146f9a76af1064670,not-selected,,,Pacific Cultures,Creative Commons BY-NC-ND,3634 x 5000,MA_I245776.5000x5000.jpg,JPEG,244533,Pa’u mango (shark skin drum),163993,3.61 MB,f43c-6268-fbe1-dbc0-31cb
2015-02-18T01:39:38.759Z,2015-02-18T01:39:38.759Z,54e3ed5ad2eaaa0fde35d8da,Personal,,,Photography,No known copyright restrictions,3000 x 2079,MA_I075874.jpg,JPEG,72624,"Dunedin: from Pine Tree Hill. From the album: Otago Photographic Album; 06.1867; Frith, Henry",830262,2.67 MB,7bef-bb9d-ad8e-9aa1-a6ed
2015-02-18T01:59:57.749Z,2015-02-18T01:59:57.749Z,54e3f21d672e6c1f1fc2e089,Personal,,,Photography,No known copyright restrictions,8048 x 6264,MA_I306421.8048x6264.jpg,JPEG,306377,[Dunedin panorama],23288,9.49 MB,218f-bcef-91ed-b5d0-2785
2015-02-18T02:03:34.512Z,2015-02-18T02:03:34.512Z,54e3f2f690e4bd148a878498,Personal,,,Photography,No known copyright restrictions,10708 x 8307,MA_I349869.10708x8307.jpg,JPEG,351047,[Dunedin panorama],23183,15.80 MB,d715-4f9b-d1c6-5cfa-8922
2015-02-18T02:04:23.597Z,2015-02-18T02:04:23.597Z,54e3f32746f9a76af26e9c22,Personal,,,Photography,No known copyright restrictions,8048 x 6264,MA_I306421.8048x6264.jpg,JPEG,306377,[Dunedin panorama],23288,9.49 MB,feeb-fed4-bd39-2a99-57cd
2015-02-18T02:19:36.570Z,2015-02-18T02:19:36.570Z,54e3f6b8d2eaaa0fdb001186,not-selected,,,Photography,No known copyright restrictions,10693 x 8356,MA_I349864.10693x8356.jpg,JPEG,351042,"Rattray Street, Dunedin",22658,14.47 MB,49d0-3826-9758-534a-a32d
2015-02-18T03:00:40.780Z,2015-02-18T03:00:40.780Z,54e40058d2eaaa0fe3927097,not-selected,,,Art,No known copyright restrictions,2400 x 1609,MA_I063946.jpg,JPEG,60905,No title. (Child with sheep.),35816,1.64 MB,e19f-7ef3-ecc1-f9ca-0556
2015-02-18T03:57:21.596Z,2015-02-18T03:57:21.596Z,54e40da1d2eaaa0fe4ec34fd,Personal,,,Photography,No known copyright restrictions,640 x 480,MA_I014396.651x489.jpg,JPEG,5915,"[Museum, Hocken wing]",18741,0.04 MB,c9c3-25c7-dd04-1a1c-1cd6
2015-02-18T04:05:41.617Z,2015-02-18T04:05:41.617Z,54e40f953bc6965097dfc72f,Personal,,,Photography,No known copyright restrictions,10875 x 8349,MA_I349870.10875x8349.jpg,JPEG,351048,[Dunedin panorama],23208,15.25 MB,a17f-2f64-e166-cadd-d6f8
2015-02-18T04:41:29.193Z,2015-02-18T04:41:29.193Z,54e417f946f9a76af41b5b69,not-selected,,,Photography,No known copyright restrictions,640 x 466,MA_I012324.655x477.jpg,JPEG,3130,Lake Horowhenua - 1926,105445,0.04 MB,e5e0-4ac4-f776-ad45-95ba
2015-02-18T04:42:17.134Z,2015-02-18T04:42:17.134Z,54e4182959949a05ac30ebb1,Research,,,Photography,No known copyright restrictions,640 x 464,MA_I028440.657x477.jpg,JPEG,24644,"Lake Horowhenua, 1926",105440,0.06 MB,b3d9-d8e5-01e0-49ec-4bec
2015-02-18T04:43:21.850Z,2015-02-18T04:43:21.850Z,54e41869d2eaaa0fdc125c12,not-selected,,,Photography,No known copyright restrictions,640 x 446,MA_I015659.649x453.jpg,JPEG,7634,Lake Horowhenua - 1929,106679,0.04 MB,441c-1026-6711-f3bf-126c
2015-02-18T07:12:49.663Z,2015-02-18T07:12:49.663Z,54e43b7196773d79f6f1bdb6,Personal,,,Photography,No known copyright restrictions,7999 x 6173,MA_I062717.7999x6173.jpg,JPEG,38108,Dunedin from First Church Spire in 1874,21855,9.43 MB,73a0-7952-ad0b-7e1a-7ac7
2015-02-18T07:46:12.040Z,2015-02-18T07:46:12.040Z,54e44344672e6c1f26717f87,not-selected,,,Photography,No known copyright restrictions,640 x 469,MA_I019835.655x481.jpg,JPEG,13182,Horowhenua views - 1926,105494,0.04 MB,21d6-1df3-59b9-2bbb-0509
2015-02-18T07:56:15.028Z,2015-02-18T07:56:15.028Z,54e4459f46f9a76af112d954,not-selected,,,Photography,No known copyright restrictions,640 x 506,MA_I029392.640x640.jpg,JPEG,25901,The north-western end of Lake Horowhenua,123414,0.20 MB,2ea8-3c2d-362c-5f76-579b
2015-02-18T07:57:59.290Z,2015-02-18T07:57:59.290Z,54e4460759949a05a3cc5630,not-selected,,,Photography,No known copyright restrictions,640 x 506,MA_I029392.640x640.jpg,JPEG,25901,The north-western end of Lake Horowhenua,123414,0.20 MB,4f9b-c512-afa2-f9d3-3afb
2015-02-18T08:10:14.871Z,2015-02-18T08:10:14.871Z,54e448e659949a05a26ce9ef,not-selected,,,Art,No known copyright restrictions,2400 x 1123,MA_I081665.jpg,JPEG,78058,New Zealand Graphic and Descriptive. Plate I. Horowhenua Lake.,522233,2.52 MB,500b-7c5d-f3fb-9a10-d5ff
2015-02-18T08:16:09.753Z,2015-02-18T08:16:09.753Z,54e44a4946f9a76af0873ec3,not-selected,,,Photography,No known copyright restrictions,640 x 506,MA_I012821.640x640.jpg,JPEG,3806,The middle part of Lake Horowhenua 1.1.08 ,122032,0.15 MB,8eb2-0971-1bd0-d5f9-0ea4
2015-02-18T08:16:49.228Z,2015-02-18T08:16:49.228Z,54e44a7190e4bd1494c4d6af,not-selected,,,Photography,No known copyright restrictions,640 x 507,MA_I025493.640x640.jpg,JPEG,20739,"Sand-fall encroaching on Totara flat, Horowhenua dune-belt between Lake Horowhenua and the sea",121714,0.19 MB,304f-92f0-d06a-b1f8-81e6
2015-02-18T08:17:49.931Z,2015-02-18T08:17:49.931Z,54e44aad96773d79f2867ee7,not-selected,,,Photography,No known copyright restrictions,640 x 450,MA_I027107.649x457.jpg,JPEG,22871,"Old Horowhenua - Sites, names, features : 1931",107031,0.03 MB,84b6-cb8d-2918-7050-2dae
2015-02-18T08:19:33.617Z,2015-02-18T08:19:33.617Z,54e44b1546f9a76aedf3919e,not-selected,,,Photography,No known copyright restrictions,640 x 454,MA_I011817.641x455.jpg,JPEG,2460,"Historic Sites - Horowhenua Dune Belt, 1929",106637,0.04 MB,efa7-d4dc-e076-f143-3a8a
2015-02-18T08:27:11.535Z,2015-02-18T08:27:11.535Z,54e44cdf672e6c1f267266ce,not-selected,,,Archives - Collected,No known copyright restrictions,4302 x 6824,MA_I321902.4302x6824.jpg,JPEG,322221,New Zealand’s Roll of Honour 1915 The Auckland Weekly News Illustrated List,397412,8.00 MB,6c38-1153-4170-c2e4-27f8
2015-02-18T13:21:53.448Z,2015-02-18T13:21:53.448Z,54e491f1672e6c1f1a3f0753,not-selected,,,Plants,Creative Commons BY-NC-ND,4368 x 2912,MA_I214849.4368x2912.jpg,JPEG,213249,"Angiosperms, Raukaua edgerleyi (Hook.f.) Seem.",1104109,2.08 MB,6329-efe1-b3f5-9344-10ba
2015-02-18T20:45:32.279Z,2015-02-18T20:45:32.279Z,54e4f9ecd2eaaa0feabd8196,not-selected,,,History,Creative Commons BY-NC-ND,5484 x 7320,MA_I286321.5484x7320.jpg,JPEG,285951,Film Tank,59702,3.49 MB,6f57-0fa4-994f-ffb5-9172
2015-02-18T20:45:34.757Z,2015-02-18T20:45:34.757Z,54e4f9ee46f9a76af7cf5db0,not-selected,,,History,Creative Commons BY-NC-ND,3902 x 4424,MA_I286319.3902x4424.jpg,JPEG,285949,Film Tank,59702,1.65 MB,91ee-8ce8-29fc-c57d-0fb5
2015-02-18T21:12:23.395Z,2015-02-18T21:12:23.395Z,54e50037672e6c1f18c1be6f,not-selected,,,Art,No known copyright restrictions,7120 x 5274,MA_I278355.7120x5274.jpg,JPEG,277670,"Adams Peak, Ceylon",40744,7.59 MB,535e-c0ff-8dfd-e3e8-0fc6
2015-02-18T22:07:09.777Z,2015-02-18T22:07:09.777Z,54e50d0dc1e0ab687ee7ab63,not-selected,,,Photography,No known copyright restrictions,8048 x 6230,MA_I062655.8048x6230.jpg,JPEG,38236,"Head of Lake Te Anau,  April 1895",18975,11.24 MB,fb9d-f44f-1430-788f-85ba
2015-02-18T22:07:42.447Z,2015-02-18T22:07:42.447Z,54e50d2e2fd4b164f9302785,not-selected,,,Photography,No known copyright restrictions,8048 x 6230,MA_I062655.8048x6230.jpg,JPEG,38236,"Head of Lake Te Anau,  April 1895",18975,11.24 MB,fb9d-f44f-1430-788f-85ba
2015-02-18T22:08:29.611Z,2015-02-18T22:08:29.611Z,54e50d5de0855709a7001f90,not-selected,,,Photography,No known copyright restrictions,8048 x 6230,MA_I062655.8048x6230.jpg,JPEG,38236,"Head of Lake Te Anau,  April 1895",18975,11.24 MB,fb9d-f44f-1430-788f-85ba
2015-02-18T22:08:52.281Z,2015-02-18T22:08:52.281Z,54e50d74c1e0ab687ded5e85,not-selected,,,Photography,No known copyright restrictions,8048 x 6230,MA_I062655.8048x6230.jpg,JPEG,38236,"Head of Lake Te Anau,  April 1895",18975,11.24 MB,fb9d-f44f-1430-788f-85ba
2015-02-18T22:12:52.822Z,2015-02-18T22:12:52.822Z,54e50e642fd4b164f5419305,not-selected,,,Photography,No known copyright restrictions,8048 x 6230,MA_I062655.8048x6230.jpg,JPEG,38236,"Head of Lake Te Anau,  April 1895",18975,11.24 MB,fb9d-f44f-1430-788f-85ba
2015-02-19T04:07:13.963Z,2015-02-19T04:07:13.963Z,54e56171d2eaaa1b1572d8e9,not-selected,,,Photography,No known copyright restrictions,7900 x 6097,MA_I037852.7900x6097.jpg,JPEG,35233,"Te Aroha, Thames [Waihou] River",22434,12.15 MB,b5f6-787a-527b-33ff-2843
2015-02-19T06:15:21.875Z,2015-02-19T06:15:21.875Z,54e57f7959949a0926844c3b,not-selected,,,History,Creative Commons BY-NC-ND,6261 x 4830,MA_I285668.6261x4830.jpg,JPEG,285237,"Hat, Felt, Peaked Crown, Type 3",966497,4.73 MB,bff6-de63-d559-3f6c-031a
2015-02-19T06:15:34.455Z,2015-02-19T06:15:34.455Z,54e57f8646f9a7708042831b,not-selected,,,History,Creative Commons BY-NC-ND,6229 x 4782,MA_I285667.6229x4782.jpg,JPEG,285236,"Hat, Felt, Peaked Crown, Type 3",966497,4.46 MB,7fc1-bba8-b555-5c26-2e37
2015-02-19T06:15:37.419Z,2015-02-19T06:15:37.419Z,54e57f8996773d0afd84ce61,not-selected,,,History,Creative Commons BY-NC-ND,4556 x 4935,MA_I285669.4556x4935.jpg,JPEG,285238,"Hat, Felt, Peaked Crown, Type 3",966497,4.14 MB,fefc-84fe-df4a-5262-6f8a
2015-02-19T06:15:42.460Z,2015-02-19T06:15:42.460Z,54e57f8e672e6c2e398996f3,not-selected,,,History,Creative Commons BY-NC-ND,2195 x 2784,MA_I145719.JPG,JPEG,140874,"Hat, Felt, Peaked Crown, Type 3",966497,1.93 MB,829f-9b2c-d8d7-2112-5d64
2015-02-19T07:12:21.345Z,2015-02-19T07:12:21.345Z,54e58cd559949a0926871259,not-selected,,,Photography,No known copyright restrictions,2046 x 3204,MA_I091769.jpg,JPEG,86901,Untitled,263305,6.55 MB,63ea-fb67-92cd-a69c-98a0
2015-02-19T10:13:31.289Z,2015-02-19T10:13:31.289Z,54e5b74bc1e0ab76783a02d9,not-selected,,,Photography,No known copyright restrictions,1701 x 2400,MA_I085679.jpg,JPEG,81290,Samoan woman with armlet,211377,2.00 MB,1d56-4b2e-e9d6-12a2-8df1
2015-02-19T10:22:28.240Z,2015-02-19T10:22:28.240Z,54e5b964672e6c07547b5dd4,not-selected,,,Art,No known copyright restrictions,3000 x 2155,MA_I090698.jpg,JPEG,85898,Woman bathing,42163,4.25 MB,91bb-318d-ac0c-ad18-de70
2015-02-19T20:41:59.975Z,2015-02-19T20:41:59.975Z,54e64a973bc6963d449e181b,not-selected,,,History,Creative Commons BY-NC-ND,2070 x 1360,MA_I291015.2070x1360.jpg,JPEG,290707,’Ensignette’ camera.,58575,0.35 MB,f316-a218-7930-5f38-5b67
2015-02-19T20:42:08.253Z,2015-02-19T20:42:08.253Z,54e64aa0c2266c32b519520b,not-selected,,,History,Creative Commons BY-NC-ND,1802 x 1104,MA_I291018.1802x1104.jpg,JPEG,290709,’Ensignette’ camera.,58575,0.31 MB,ebd2-e28c-e108-1fc3-35b3
2015-02-19T20:42:10.501Z,2015-02-19T20:42:10.501Z,54e64aa23bc6963d31dfe17e,not-selected,,,History,Creative Commons BY-NC-ND,2281 x 1505,MA_I291019.2281x1505.jpg,JPEG,290710,’Ensignette’ camera.,58575,0.40 MB,5e7b-5cca-34ca-0453-9c30
2015-02-19T20:42:12.622Z,2015-02-19T20:42:12.622Z,54e64aa42fd4b154e96f10e7,not-selected,,,History,Creative Commons BY-NC-ND,2075 x 1115,MA_I291020.2075x1115.jpg,JPEG,290711,’Ensignette’ camera.,58575,0.32 MB,8a74-4efd-44cd-b3d1-7cbb
2015-02-19T22:06:47.094Z,2015-02-19T22:06:47.094Z,54e65e77672e6c23a2e92dad,not-selected,,,Photography,No known copyright restrictions,10676 x 8280,MA_I351468.10676x8280.jpg,JPEG,352673,Batting Practice,175119,14.74 MB,3893-4c76-c27c-2a4d-9867
2015-02-19T22:07:45.250Z,2015-02-19T22:07:45.250Z,54e65eb13bc6964fbc8969e3,Blog,,,Art,No known copyright restrictions,2400 x 1768,MA_I014468.2400x2400.jpg,JPEG,6013,The Terraces (the white terraces),146749,4.10 MB,8731-cdbd-a3d6-32d5-fd56
2015-02-19T22:09:49.502Z,2015-02-19T22:09:49.502Z,54e65f2d672e6c237b6f0254,not-selected,,,History,Creative Commons BY-NC-ND,1525 x 953,MA_I273971.1525x953.jpg,JPEG,273121,"Brooch, ’NZ’",1246067,0.28 MB,2915-8ab2-f6e6-7dd1-e808
2015-02-19T22:14:04.372Z,2015-02-19T22:14:04.372Z,54e6602c6f31a27790bbd941,not-selected,,,Photography,No known copyright restrictions,9936 x 7508,MA_I045799.9936x7508.jpg,JPEG,43129,"[corner of Manners and Boulcott Streets, Wellington]",17682,14.43 MB,68dc-7ab2-8155-f247-a816
2015-02-19T22:21:15.858Z,2015-02-19T22:21:15.858Z,54e661dbc2266c458301e21f,Blog,,,Art,No known copyright restrictions,5952 x 4384,MA_I175846.jpg,JPEG,173754,Pink Terraces,38494,5.22 MB,a4ab-28a2-f639-4814-57e4
2015-02-19T22:27:12.626Z,2015-02-19T22:27:12.626Z,54e663402fd4b16744d5287f,not-selected,,,Photography,No known copyright restrictions,4696 x 3408,MA_I246126.4696x3408.jpg,JPEG,244892,Pink Terrace,746662,4.30 MB,4c83-5861-2d87-bbbb-0199
2015-02-19T22:28:17.008Z,2015-02-19T22:28:17.008Z,54e66381c1e0ab65deb0c824,Blog,,,Photography,No known copyright restrictions,8092 x 6243,MA_I321111.8092x6243.jpg,JPEG,321352,Pink Terrace,21493,11.03 MB,5993-b05f-7427-0f08-cf27
2015-02-19T22:30:59.221Z,2015-02-19T22:30:59.221Z,54e6642396773d058afc5c66,Blog,,,Photography,No known copyright restrictions,8065 x 6284,MA_I321116.8065x6284.jpg,JPEG,321357,Pink Terrace,22084,10.86 MB,fa78-a67c-083d-1ff4-c8cb
2015-02-19T22:31:50.138Z,2015-02-19T22:31:50.138Z,54e66456d2eaaa18f1cf9350,Blog,,,Photography,No known copyright restrictions,8085 x 6224,MA_I321122.8085x6224.jpg,JPEG,321363,[Pink Terrace],22244,11.42 MB,d804-f00a-7efe-f4c7-f778
2015-02-19T22:45:35.936Z,2015-02-19T22:45:35.936Z,54e6678f672e6c2384f7ced7,Blog,,,Photography,No known copyright restrictions,8039 x 6248,MA_I321680.8039x6248.jpg,JPEG,321963,White Terrace,22716,11.53 MB,560b-1d9e-c0c8-0169-e834
2015-02-19T22:50:12.739Z,2015-02-19T22:50:12.739Z,54e668a4672e6c23a2eb8ba7,Blog,,,Photography,No known copyright restrictions,8062 x 6254,MA_I062762.8062x6254.jpg,JPEG,38141,[White Terrace],23090,11.00 MB,2b32-f089-92ac-6663-2cae
2015-02-19T22:51:13.481Z,2015-02-19T22:51:13.481Z,54e668e16f31a27795a81e30,Blog,,,Photography,No known copyright restrictions,8032 x 6231,MA_I239185.8032x6231.jpg,JPEG,237928,[White Terrace],541854,8.33 MB,15e8-7516-3ea9-01a8-c736
2015-02-19T23:04:16.608Z,2015-02-19T23:04:16.608Z,54e66bf059949a018dd65290,Blog,,,Photography,No known copyright restrictions,4930 x 3564,MA_I120290.jpg,JPEG,115083,"Hot Water Cups, White Terrace",193009,19.18 MB,41a3-fedb-2911-a27a-bffe
2015-02-19T23:10:34.610Z,2015-02-19T23:10:34.610Z,54e66d6a3bc6964fed338966,Blog,,,Photography,No known copyright restrictions,2400 x 1941,MA_I068210.jpg,JPEG,65213,Pink and White Terraces,439545,0.84 MB,c101-0a65-9ae6-6dba-692e
2015-02-19T23:15:54.609Z,2015-02-19T23:15:54.609Z,54e66eaa46f9a763997cc02b,Personal,,,Photography,No known copyright restrictions,6363 x 4627,MA_I283395.6363x4627.jpg,JPEG,282939,"Panorama of Dunedin, Otago, NZ.  From the album: Panorama of Dunedin, Otago, NZ",539841,6.26 MB,7a13-d97e-09b9-ff54-b0c4
2015-02-19T23:16:11.503Z,2015-02-19T23:16:11.503Z,54e66ebbc1e0ab6611467dfc,Blog,,,Photography,No known copyright restrictions,2400 x 1946,MA_I068214.jpg,JPEG,65217,Pink and White Terraces,439548,0.90 MB,301c-6a09-1491-a169-85ac
2015-02-19T23:18:04.906Z,2015-02-19T23:18:04.906Z,54e66f2ce0855709a639001c,Blog,,,Photography,No known copyright restrictions,4960 x 2532,MA_I246253.4960x2532.jpg,JPEG,245022,White Terrace Hot Springs,282202,2.76 MB,483f-3646-8be6-cbdc-90ba
2015-02-19T23:18:36.408Z,2015-02-19T23:18:36.408Z,54e66f4c3bc6964fd721c2af,Personal,,,Photography,No known copyright restrictions,6783 x 4749,MA_I283396.6783x4749.jpg,JPEG,282940,"Panorama of Dunedin, Otago, NZ.  From the album: Panorama of Dunedin, Otago, NZ",539843,6.12 MB,a987-f6d0-1c03-1f31-d4c3
2015-02-19T23:28:33.048Z,2015-02-19T23:28:33.048Z,54e671a13bc6964fa610492e,Blog,,,Photography,No known copyright restrictions,8077 x 6268,MA_I321677.8077x6268.jpg,JPEG,321960,"Cold water basins, White Terrace",22543,11.89 MB,8a9c-6c69-ae76-0704-d01d
2015-02-19T23:28:39.262Z,2015-02-19T23:28:39.262Z,54e671a76f31a277caafdfe3,Blog,,,Photography,No known copyright restrictions,8077 x 6268,MA_I321677.8077x6268.jpg,JPEG,321960,"Cold water basins, White Terrace",22543,11.89 MB,8e65-d624-a4c1-3b03-e062
2015-02-19T23:30:41.320Z,2015-02-19T23:30:41.320Z,54e67221c2266c458a1a1f57,Blog,,,Photography,No known copyright restrictions,7927 x 6117,MA_I062748.7927x6117.jpg,JPEG,38078,White Terrace from the top,22685,10.43 MB,6bff-3d0a-b67e-9013-1f88
2015-02-20T07:57:39.189Z,2015-02-20T07:57:39.189Z,54e6e8f3d2eaaa18eca6cfbf,not-selected,,,Photography,No known copyright restrictions,3888 x 2574,MA_I243342.3888x2574.jpg,JPEG,242028,"Mount Eden Township, Auckland",216504,1.70 MB,6aa5-0233-0141-5089-1136
2015-02-20T15:49:12.032Z,2015-02-20T15:49:12.032Z,54e75778d2eaaa18fd07b4fe,not-selected,,,Archives - Collected,Creative Commons BY-NC-ND,3391 x 4739,MA_I174557.3391x4739.jpg,JPEG,172463,"Prasiolaceae - Rhizoclonium implexum, R. riparium, R. incurvatum, R. ambiguum, R. kerneri, Chaetomorpha coliformis, C. aerea,C. linum and C. valida.",829666,2.49 MB,42bb-5fd2-8909-17fb-df80
2015-02-20T16:28:00.442Z,2015-02-20T16:28:00.442Z,54e76090c2266c457a09540c,Blog,,,Photography,No known copyright restrictions,640 x 489,MA_I022016.640x640.jpg,JPEG,16113,Pink Terrace,221852,0.18 MB,5dac-8667-bec8-5a5a-7a1a
2015-02-20T16:29:38.555Z,2015-02-20T16:29:38.555Z,54e760f22fd4b166ff8437ab,Blog,,,Photography,No known copyright restrictions,640 x 489,MA_I022016.640x640.jpg,JPEG,16113,Pink Terrace,221852,0.18 MB,21c8-0e48-b77d-0fd2-08a3
2015-02-20T16:31:06.710Z,2015-02-20T16:31:06.710Z,54e7614a6f31a277d79f1553,not-selected,,,Photography,No known copyright restrictions,8071 x 6258,MA_I103792.8071x6258.jpg,JPEG,98232,Pink Terrace,21602,11.24 MB,2f9b-799a-1fd1-4129-d63d
2015-02-20T16:33:56.008Z,2015-02-20T16:33:56.008Z,54e761f4e0855709b195ad7d,not-selected,,,Photography,No known copyright restrictions,8015 x 6271,MA_I321672.8015x6271.jpg,JPEG,321955,Pink Terrace,22362,11.85 MB,996b-7bce-c47b-08d5-f06f
2015-02-20T16:35:55.906Z,2015-02-20T16:35:55.906Z,54e7626b3bc6964fa62cf73d,not-selected,,,Photography,No known copyright restrictions,8079 x 6275,MA_I321117.8079x6275.jpg,JPEG,321358,Pink Terrace,22110,9.27 MB,eb7a-2858-e191-4c3e-509f
2015-02-20T16:48:10.220Z,2015-02-20T16:48:10.220Z,54e7654a3bc6964f92a9c819,Blog,,,Photography,No known copyright restrictions,6942 x 5034,MA_I300030.6942x5034.jpg,JPEG,299881,Pink Terrace,702870,5.79 MB,4bc8-46e3-487f-26df-c63d
